clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The harbor was secured by the,The harbor was buried by the,harbor,secured,buried,a97cc83c1d5d4fe3b677b64b176e5c9a,Physical Structures,The harbor was secured by the,The harbor was buried by the,7,-2.360278995183762e-05,-0.0005806343397125602,0.31519412994384766,-2.695796489715576,-0.5224418640136719,-4.679421424865723,2.4955368041992188,-3.4378786087036133,0.31519412994384766,-2.695796489715576
The submarine was loaded by the,The submarine was shaken by the,submarine,loaded,shaken,25bcbb56bd7749d48bb48527c0317d34,Vehicles and Conveyances,The submarine was loaded by the,The submarine was shaken by the,7,-7.270271453307942e-05,-0.00011159827408846468,0.23488521575927734,-0.5850238800048828,-0.5746974945068359,-2.6323013305664062,1.8392000198364258,-1.7143993377685547,0.23488521575927734,-0.5850238800048828
The vine was studied by the,The vine was frozen by the,vine,studied,frozen,0db64644b29f4235a38a8431c918f16a,Biological Organisms,The vine was studied by the,The vine was frozen by the,7,0.00015048240311443806,-4.093644383829087e-05,2.593146324157715,-0.7174825668334961,3.5826215744018555,-2.2680482864379883,6.34574556350708,-1.7345590591430664,2.593146324157715,-0.7174825668334961
The submarine was repaired by the,The submarine was blocked by the,submarine,repaired,blocked,b67c57a103124dd2a405836f9d137b4e,Vehicles and Conveyances,The submarine was repaired by the,The submarine was blocked by the,7,-3.4658842196222395e-05,-7.093614112818614e-05,1.1382784843444824,-0.534367561340332,0.9984121322631836,-1.6053466796875,3.7541894912719727,-0.12694931030273438,1.1382784843444824,-0.534367561340332
The robe was displayed by the,The robe was stained by the,robe,displayed,stained,0e2e9601dd1f4cb9b637d4b7bd56b5fa,Textile Garment Frame,The robe was displayed by the,The robe was stained by the,7,0.00018419575644657016,-2.261773988720961e-05,3.3477277755737305,-0.25243282318115234,2.4302539825439453,-0.6998405456542969,7.205503463745117,-0.7842540740966797,3.3477277755737305,-0.25243282318115234
The surplus was valued by the,The surplus was exhausted by the,surplus,valued,exhausted,7cc220285396412ca5c560cb02b5d54b,Financial Economic Frame,The surplus was valued by the,The surplus was exhausted by the,7,5.910497566219419e-05,-1.4208952961780597e-05,2.1745057106018066,0.9890422821044922,2.67788028717041,0.2010498046875,2.411191940307617,-1.0733566284179688,2.1745057106018066,0.9890422821044922
The house was inspected by the,The house was battered by the,house,inspected,battered,52c4268976a642248241a8d5023921cf,Physical Structures,The house was inspected by the,The house was battered by the,7,0.0001282774901483208,-0.00017948061577044427,2.2328310012817383,-1.0957069396972656,2.9465370178222656,-2.702381134033203,7.329302787780762,-0.052032470703125,2.2328310012817383,-1.0957069396972656
The fund was reviewed by the,The fund was distorted by the,fund,reviewed,distorted,1ab9ea573c074b5cbf0a7076c61a34e9,Financial Economic Frame,The fund was reviewed by the,The fund was distorted by the,7,3.857124465866946e-05,-8.144925232045352e-06,2.610138416290283,1.0781221389770508,4.320311546325684,0.04301738739013672,5.141820907592773,-1.6082696914672852,2.610138416290283,1.0781221389770508
The valuation was allocated by the,The valuation was disrupted by the,valuation,allocated,disrupted,09ee1472702c4f4e81ac0bdcf1ccd6eb,Financial Economic Frame,The valuation was allocated by the,The valuation was disrupted by the,7,5.102465001982637e-05,-7.024854858173057e-05,2.2550764083862305,-0.14586830139160156,3.4874629974365234,-1.6126642227172852,2.5704221725463867,-2.0911502838134766,2.2550764083862305,-0.14586830139160156
The pedestrian was transported by the,The pedestrian was blinded by the,pedestrian,transported,blinded,01aafd94626e406e89e9d5239a226e97,Humans as Physical Entities,The pedestrian was transported by the,The pedestrian was blinded by the,7,-0.0002586123300716281,-0.00011348098632879555,0.29531288146972656,-1.3003921508789062,-0.4748573303222656,-2.1377220153808594,4.677491664886475,-0.12496185302734375,0.29531288146972656,-1.3003921508789062
The appendix was validated by the,The appendix was damaged by the,appendix,validated,damaged,66652135a0c54d62bc2ff32dad1085fb,Academic Scientific Frame,The appendix was validated by the,The appendix was damaged by the,7,6.73421163810417e-05,-9.840887651080266e-05,1.5561814308166504,0.04174995422363281,3.2221460342407227,-0.7897396087646484,5.147259712219238,-2.0775232315063477,1.5561814308166504,0.04174995422363281
The worker was rescued by the,The worker was trapped by the,worker,rescued,trapped,9187c65d1b0b43a3b0f5670d458f6246,Humans as Physical Entities,The worker was rescued by the,The worker was trapped by the,7,-0.00011459917004685849,-0.00035373371792957187,0.8649425506591797,-3.6512889862060547,0.7776775360107422,-4.925397872924805,6.642839431762695,-1.4688425064086914,0.8649425506591797,-3.6512889862060547
The stadium was secured by the,The stadium was shaken by the,stadium,secured,shaken,90a88c3f0bdd4764a60fe78c6d0ffb9c,Physical Structures,The stadium was secured by the,The stadium was shaken by the,7,2.6392990548629314e-05,-0.0002284806250827387,1.2462148666381836,-0.5235509872436523,1.3343257904052734,-2.299264907836914,2.40622615814209,-1.7547740936279297,1.2462148666381836,-0.5235509872436523
The harbor was inspected by the,The harbor was buried by the,harbor,inspected,buried,600b6a3e51984418a2b70b2f5e1e780d,Physical Structures,The harbor was inspected by the,The harbor was buried by the,7,9.051607048604637e-05,-0.0005806343397125602,2.107863426208496,-2.695796489715576,2.276205062866211,-4.679421424865723,4.966437339782715,-3.4378786087036133,2.107863426208496,-2.695796489715576
The warehouse was inspected by the,The warehouse was battered by the,warehouse,inspected,battered,220b9247ac7048e5bba4cca174c8e011,Physical Structures,The warehouse was inspected by the,The warehouse was battered by the,7,2.1760310119134374e-05,-0.00013390650565270334,1.5703315734863281,-1.313985824584961,2.122756004333496,-2.7506256103515625,6.664312362670898,-0.8920230865478516,1.5703315734863281,-1.313985824584961
The chapter was validated by the,The chapter was delayed by the,chapter,validated,delayed,56d7a0a5d8da44e9a7f9c471719c593c,Academic Scientific Frame,The chapter was validated by the,The chapter was delayed by the,7,0.0001124667760450393,5.687986413249746e-05,2.8936033248901367,1.0123310089111328,4.067827224731445,-0.8640356063842773,4.652538299560547,-1.1026020050048828,2.8936033248901367,1.0123310089111328
The article was archived by the,The article was delayed by the,article,archived,delayed,475ea162270449bead93954aca02fc35,Academic Scientific Frame,The article was archived by the,The article was delayed by the,7,0.0003231838345527649,0.00017841742374002934,3.180858612060547,1.6724958419799805,3.8400135040283203,0.08264923095703125,5.962976932525635,-0.9541616439819336,3.180858612060547,1.6724958419799805
The truck was designed by the,The truck was buried by the,truck,designed,buried,936e134d293f4936a28ee6527ce47591,Vehicles and Conveyances,The truck was designed by the,The truck was buried by the,7,5.2989067626185715e-05,-0.0008534700027666986,2.6305108070373535,-2.6898984909057617,2.3558883666992188,-4.687668800354004,4.5054521560668945,-0.9759359359741211,2.6305108070373535,-2.6898984909057617
The spreadsheet was reviewed by the,The spreadsheet was corrupted by the,spreadsheet,reviewed,corrupted,e9c49a520e8a4e4aae990c89feb5f87d,Information Resources,The spreadsheet was reviewed by the,The spreadsheet was corrupted by the,7,0.00013111153384670615,3.939490852644667e-05,3.333822727203369,0.3847007751464844,4.71628475189209,-0.06372642517089844,8.437385559082031,-0.03819084167480469,3.333822727203369,0.3847007751464844
The vine was inspected by the,The vine was choked by the,vine,inspected,choked,ca5a91b6bbf64c2285a94dbfaeae2a70,Biological Organisms,The vine was inspected by the,The vine was choked by the,7,0.00016194117779377848,-2.346569817746058e-05,2.397787570953369,-1.1065235137939453,3.104677200317383,-1.5406160354614258,5.470457077026367,-2.099447250366211,2.397787570953369,-1.1065235137939453
The terminal was monitored by the,The terminal was buried by the,terminal,monitored,buried,afb86546dce44eaa8441211859f61a38,Physical Structures,The terminal was monitored by the,The terminal was buried by the,7,-1.21533521451056e-05,-0.00048726951354183257,1.295851230621338,-1.569413185119629,1.1644773483276367,-3.6041955947875977,4.74022102355957,-0.2621927261352539,1.295851230621338,-1.569413185119629
The helicopter was designed by the,The helicopter was crushed by the,helicopter,designed,crushed,808cab0ab3954d1cb05af61c18023092,Vehicles and Conveyances,The helicopter was designed by the,The helicopter was crushed by the,7,6.903410394443199e-05,-0.00040986642125062644,2.0685200691223145,-2.5188217163085938,2.5382862091064453,-4.5654296875,2.7219643592834473,-1.8618450164794922,2.0685200691223145,-2.5188217163085938
The chili was seasoned by the,The chili was contaminated by the,chili,seasoned,contaminated,499b10c8dee7486f884f205246d71551,Culinary Frame,The chili was seasoned by the,The chili was contaminated by the,7,0.0008062485139816999,-0.00010230358748231083,1.5662384033203125,-0.7252330780029297,1.7370309829711914,-1.3716812133789062,3.7272119522094727,-0.07552528381347656,1.5662384033203125,-0.7252330780029297
The article was reviewed by the,The article was obscured by the,article,reviewed,obscured,cb8a56254d5e453b87392d06b96a84e8,Academic Scientific Frame,The article was reviewed by the,The article was obscured by the,7,0.00030034652445465326,-1.0043891961686313e-05,3.351229190826416,-0.7851982116699219,5.242546081542969,-1.0112438201904297,2.0058822631835938,-0.4929161071777344,3.351229190826416,-0.7851982116699219
The appendix was revised by the,The appendix was damaged by the,appendix,revised,damaged,814e967b34b64048b01323ec69f4d043,Academic Scientific Frame,The appendix was revised by the,The appendix was damaged by the,7,0.000483505631564185,-9.840887651080266e-05,3.233968734741211,0.04174995422363281,4.466794967651367,-0.7897396087646484,4.923344612121582,-2.0775232315063477,3.233968734741211,0.04174995422363281
The income was managed by the,The income was constrained by the,income,managed,constrained,6fc57c5dddc7442ead4525e1569364d3,Financial Economic Frame,The income was managed by the,The income was constrained by the,7,0.00015793131024111062,-1.846414124884177e-05,3.961242198944092,-0.9023504257202148,4.807997703552246,-1.7055721282958984,5.526524543762207,-2.8876304626464844,3.961242198944092,-0.9023504257202148
The stuffing was prepared by the,The stuffing was contaminated by the,stuffing,prepared,contaminated,61f71922d1904f47b60a39501cf09332,Culinary Frame,The stuffing was prepared by the,The stuffing was contaminated by the,7,0.0005612953100353479,-5.040406176703982e-05,3.8361449241638184,-0.7565975189208984,4.042488098144531,-1.2115230560302734,4.894061088562012,-0.8061180114746094,3.8361449241638184,-0.7565975189208984
The summary was archived by the,The summary was obscured by the,summary,archived,obscured,006574593f4f45e2add50822c67ada25,Academic Scientific Frame,The summary was archived by the,The summary was obscured by the,7,0.0002530462807044387,-2.791326551232487e-06,2.821887493133545,-0.9312314987182617,3.774629592895508,-1.0147724151611328,6.0246381759643555,-1.5426883697509766,2.821887493133545,-0.9312314987182617
The stew was served by the,The stew was contaminated by the,stew,served,contaminated,5e347657be574688986f67fab2237527,Culinary Frame,The stew was served by the,The stew was contaminated by the,7,0.0004355748533271253,-4.786650970345363e-05,2.443831443786621,-0.19210243225097656,2.133700370788574,-0.740361213684082,5.725298881530762,-0.3257713317871094,2.443831443786621,-0.19210243225097656
The allowance was allocated by the,The allowance was constrained by the,allowance,allocated,constrained,ea452ae28dc449e89c314fda79d236da,Financial Economic Frame,The allowance was allocated by the,The allowance was constrained by the,7,1.7704585843603127e-05,-1.7342592400382273e-05,1.9589824676513672,0.3356294631958008,2.356424331665039,-0.30867671966552734,1.464644432067871,-2.1421375274658203,1.9589824676513672,0.3356294631958008
The valuation was approved by the,The valuation was distorted by the,valuation,approved,distorted,b9ad8767cf1646dda39f39b9c0623f7f,Financial Economic Frame,The valuation was approved by the,The valuation was distorted by the,7,1.7139978808700107e-05,-6.322894478216767e-06,2.093796730041504,-0.09588050842285156,3.1395530700683594,-0.22827529907226562,2.0587291717529297,-2.998141288757324,2.093796730041504,-0.09588050842285156
The teacher was arrested by the,The teacher was struck by the,teacher,arrested,struck,ace0a54630c44ee3bfdcfa64ee732171,Humans as Physical Entities,The teacher was arrested by the,The teacher was struck by the,7,1.3344029866857454e-05,0.00021249931887723505,2.747624397277832,0.5733766555786133,3.0018997192382812,0.10982799530029297,5.540862083435059,-0.2603721618652344,2.747624397277832,0.5733766555786133
The income was reported by the,The income was constrained by the,income,reported,constrained,2cad6287edb84b1983a2d864553ed93c,Financial Economic Frame,The income was reported by the,The income was constrained by the,7,7.084490789566189e-05,-1.846414124884177e-05,3.42775297164917,-0.9023504257202148,3.3286056518554688,-1.7055721282958984,4.343774795532227,-2.8876304626464844,3.42775297164917,-0.9023504257202148
The budget was reported by the,The budget was drained by the,budget,reported,drained,c01aa75d3e0c4ecc9dc8dd91e004b612,Financial Economic Frame,The budget was reported by the,The budget was drained by the,7,7.134368206607178e-05,-1.619989598111715e-05,2.9944262504577637,0.6362447738647461,3.87713623046875,-0.9596691131591797,3.7499494552612305,-2.4385251998901367,2.9944262504577637,0.6362447738647461
The bush was trimmed by the,The bush was frozen by the,bush,trimmed,frozen,ffa0e9018fba42a9a9be1badd1669d1f,Biological Organisms,The bush was trimmed by the,The bush was frozen by the,7,7.736236148048192e-05,-3.105546784354374e-05,1.3059263229370117,-1.3343896865844727,0.8198356628417969,-2.631241798400879,5.244597434997559,-1.5753965377807617,1.3059263229370117,-1.3343896865844727
The subsidy was approved by the,The subsidy was depleted by the,subsidy,approved,depleted,bca9387056ee41eeb55a6bb748ae1dad,Financial Economic Frame,The subsidy was approved by the,The subsidy was depleted by the,7,9.109383427130524e-06,-5.194678124098573e-06,1.2177152633666992,-0.06368827819824219,1.7487621307373047,-0.9270896911621094,1.342146873474121,-1.7680912017822266,1.2177152633666992,-0.06368827819824219
The archive was translated by the,The archive was delayed by the,archive,translated,delayed,70775341b9d84bd7b3d90d329dac055f,Academic Scientific Frame,The archive was translated by the,The archive was delayed by the,7,0.00020092041813768446,-4.7936115151969716e-05,4.414915561676025,0.5794239044189453,5.305136680603027,-0.8647909164428711,6.144086837768555,-0.6007099151611328,4.414915561676025,0.5794239044189453
The savings was allocated by the,The savings was constrained by the,savings,allocated,constrained,475775a92c054912b90276d5174dc24d,Financial Economic Frame,The savings was allocated by the,The savings was constrained by the,7,2.0568568288581446e-05,-1.2415999663062394e-05,1.8382163047790527,-0.38404273986816406,2.359896659851074,-1.0407638549804688,1.6765928268432617,-2.561725616455078,1.8382163047790527,-0.38404273986816406
The survey was revised by the,The survey was distorted by the,survey,revised,distorted,cae446b781a742e6b82f8159566350d8,Academic Scientific Frame,The survey was revised by the,The survey was distorted by the,7,6.763834971934557e-05,3.084027866862016e-06,3.235079765319824,1.7962408065795898,4.695064544677734,1.0076398849487305,5.524498462677002,-1.3719100952148438,3.235079765319824,1.7962408065795898
The teacher was assisted by the,The teacher was struck by the,teacher,assisted,struck,5f6828987079481d941c44fc93830e81,Humans as Physical Entities,The teacher was assisted by the,The teacher was struck by the,7,0.00041632598731666803,0.00021249931887723505,4.467302322387695,0.5733757019042969,4.761961936950684,0.10982799530029297,6.977174758911133,-0.2603721618652344,4.467302322387695,0.5733757019042969
The appendix was validated by the,The appendix was distorted by the,appendix,validated,distorted,aa95d028c94b4bcf8077f3629330d5a2,Academic Scientific Frame,The appendix was validated by the,The appendix was distorted by the,7,6.734210910508409e-05,-4.388445086078718e-05,1.5561814308166504,-0.42801475524902344,3.2221460342407227,-0.8194370269775391,5.147259712219238,-3.2197952270507812,1.5561814308166504,-0.42801475524902344
The treasury was reviewed by the,The treasury was constrained by the,treasury,reviewed,constrained,69460acaa26140c1aa2ab11e6828f0d0,Financial Economic Frame,The treasury was reviewed by the,The treasury was constrained by the,7,9.985103679355234e-05,5.437896106741391e-07,3.2563114166259766,-0.180267333984375,4.505867958068848,-0.9671344757080078,5.584232330322266,-3.064364433288574,3.2563114166259766,-0.180267333984375
The gravy was seasoned by the,The gravy was contaminated by the,gravy,seasoned,contaminated,71efb53c526d48dbbe1b3eb7b942984c,Culinary Frame,The gravy was seasoned by the,The gravy was contaminated by the,7,0.0007244205335155129,-4.1522096580592915e-05,1.6190080642700195,-0.5158586502075195,1.851832389831543,-0.8763933181762695,1.885955810546875,-0.7006797790527344,1.6190080642700195,-0.5158586502075195
The submarine was designed by the,The submarine was shaken by the,submarine,designed,shaken,94b125d1da63431fb14bc47ba4496bf2,Vehicles and Conveyances,The submarine was designed by the,The submarine was shaken by the,7,6.716439384035766e-05,-0.00011159827408846468,2.0849218368530273,-0.5850238800048828,2.6969308853149414,-2.6323013305664062,0.5987529754638672,-1.7143993377685547,2.0849218368530273,-0.5850238800048828
The boat was repaired by the,The boat was buried by the,boat,repaired,buried,c3c2364f94264d3f9a312accad3c5580,Vehicles and Conveyances,The boat was repaired by the,The boat was buried by the,7,0.00012299572699703276,-0.0006518324371427298,2.059978485107422,-1.8832988739013672,1.791604995727539,-4.164135932922363,6.564067840576172,-0.4801645278930664,2.059978485107422,-1.8832988739013672
The house was maintained by the,The house was shaken by the,house,maintained,shaken,e9114187a779427d92d11fee0ff73a5c,Physical Structures,The house was maintained by the,The house was shaken by the,7,0.00028504474903456867,-0.0003715181665029377,2.9189891815185547,-0.35114097595214844,3.4310550689697266,-2.144476890563965,7.094968795776367,-0.8095798492431641,2.9189891815185547,-0.35114097595214844
The tram was painted by the,The tram was crushed by the,tram,painted,crushed,475b7f9b92b44ba68be142a751c8f554,Vehicles and Conveyances,The tram was painted by the,The tram was crushed by the,7,0.0006083333864808083,-0.0005549839697778225,2.101085662841797,-2.210132598876953,2.3963003158569336,-4.054917335510254,6.235540390014648,-0.5042858123779297,2.101085662841797,-2.210132598876953
The canoe was repaired by the,The canoe was shaken by the,canoe,repaired,shaken,07e50524d1bf4dfea6a0c36e5f5db09b,Vehicles and Conveyances,The canoe was repaired by the,The canoe was shaken by the,7,0.0001968526776181534,-4.3918149458477274e-05,2.183408737182617,-0.1467742919921875,1.9754390716552734,-1.9887056350708008,7.004735946655273,-0.07184028625488281,2.183408737182617,-0.1467742919921875
The terminal was renovated by the,The terminal was buried by the,terminal,renovated,buried,e97025c82d5e41ff949312784780d7e0,Physical Structures,The terminal was renovated by the,The terminal was buried by the,7,8.547188917873427e-05,-0.00048726951354183257,1.8302192687988281,-1.5694122314453125,2.184077262878418,-3.6041955947875977,2.931942939758301,-0.2621927261352539,1.8302192687988281,-1.5694122314453125
The filing was approved by the,The filing was buried by the,filing,approved,buried,8486ff1fac56435fb984a5263de2ed76,Legal Administrative Frame,The filing was approved by the,The filing was buried by the,7,4.273457670933567e-05,-1.3169054000172764e-05,2.120100498199463,0.06121635437011719,3.4922256469726562,-0.391632080078125,3.799234390258789,-2.392226219177246,2.120100498199463,0.06121635437011719
The archive was revised by the,The archive was obscured by the,archive,revised,obscured,04eaf0096ed34fd9b7ee7adf674dbbc0,Academic Scientific Frame,The archive was revised by the,The archive was obscured by the,7,0.00026043615071102977,-0.00022827509383205324,3.994044780731201,-2.2235822677612305,4.906291961669922,-2.9738941192626953,6.363996982574463,-1.6234779357910156,3.994044780731201,-2.2235822677612305
The harbor was inspected by the,The harbor was battered by the,harbor,inspected,battered,1e749a57886a483cb1f2f974240a46af,Physical Structures,The harbor was inspected by the,The harbor was battered by the,7,9.05160850379616e-05,-7.699798152316362e-05,2.107863426208496,-1.6312603950500488,2.276205062866211,-3.1053600311279297,4.966437339782715,-4.136012077331543,2.107863426208496,-1.6312603950500488
The revenue was allocated by the,The revenue was disrupted by the,revenue,allocated,disrupted,67cc74969b5842fa91de3777efb7a44d,Financial Economic Frame,The revenue was allocated by the,The revenue was disrupted by the,7,2.0205576220178045e-05,-8.23135269456543e-05,1.757749080657959,-0.5051231384277344,2.309800148010254,-2.2614669799804688,0.6244335174560547,-1.2547330856323242,1.757749080657959,-0.5051231384277344
The library was designed by the,The library was shaken by the,library,designed,shaken,384ab45f74f24b22817834b3f8f38f88,Physical Structures,The library was designed by the,The library was shaken by the,7,0.0005037027294747531,-0.0001245262974407524,3.5289788246154785,0.3699016571044922,4.542961120605469,-1.5432348251342773,5.6294264793396,-1.6413335800170898,3.5289788246154785,0.3699016571044922
The teacher was identified by the,The teacher was struck by the,teacher,identified,struck,064cde2cec7241f3926e8e593413927e,Humans as Physical Entities,The teacher was identified by the,The teacher was struck by the,7,0.00020402183872647583,0.00021249937708489597,3.268007278442383,0.5733757019042969,3.4383344650268555,0.10982799530029297,6.300022125244141,-0.2603721618652344,3.268007278442383,0.5733757019042969
The appendix was archived by the,The appendix was distorted by the,appendix,archived,distorted,c3b77f1132cf41f4827972a62e7dbe90,Academic Scientific Frame,The appendix was archived by the,The appendix was distorted by the,7,0.00011787810944952071,-4.388445449876599e-05,2.2217602729797363,-0.42801475524902344,2.7078685760498047,-0.8194370269775391,4.577260971069336,-3.2197952270507812,2.2217602729797363,-0.42801475524902344
The lease was recorded by the,The lease was delayed by the,lease,recorded,delayed,39135921f35745b684a3546703bcfc9d,Legal Administrative Frame,The lease was recorded by the,The lease was delayed by the,7,0.00026250185328535736,3.090993777732365e-05,2.7603812217712402,0.8736381530761719,4.298271179199219,0.24863529205322266,4.310939788818359,-0.44775390625,2.7603812217712402,0.8736381530761719
The capital was approved by the,The capital was constrained by the,capital,approved,constrained,46ae9b95bc2e4793bba4e2ee0745c2fd,Financial Economic Frame,The capital was approved by the,The capital was constrained by the,7,1.587291990290396e-05,-4.549760342342779e-05,2.3766560554504395,-1.3548831939697266,2.6928720474243164,-1.9605741500854492,0.6671991348266602,-3.3531875610351562,2.3766560554504395,-1.3548831939697266
The ferry was driven by the,The ferry was stranded by the,ferry,driven,stranded,7ed43f49f5294ff9aea9e12aa595450c,Vehicles and Conveyances,The ferry was driven by the,The ferry was stranded by the,7,0.00016263476572930813,-0.00022042405907996,2.370417594909668,-2.363053321838379,1.2968835830688477,-4.208743095397949,4.655407905578613,-0.13651657104492188,2.370417594909668,-2.363053321838379
The road was repaired by the,The road was battered by the,road,repaired,battered,c0507cfe08314b6e8c2ab99fbec024bf,Physical Structures,The road was repaired by the,The road was battered by the,7,2.1204470613156445e-05,-0.00013086931721772999,1.4822373390197754,-1.6182503700256348,1.181692123413086,-3.660853385925293,5.152973175048828,-0.8480997085571289,1.4822373390197754,-1.6182503700256348
The ferry was loaded by the,The ferry was stranded by the,ferry,loaded,stranded,7131866435b84fc9a79f5b920a8cfb9b,Vehicles and Conveyances,The ferry was loaded by the,The ferry was stranded by the,7,-9.00234081200324e-05,-0.00022042405907996,0.3344993591308594,-2.363053321838379,-0.8868408203125,-4.208743095397949,1.2477178573608398,-0.13651657104492188,0.3344993591308594,-2.363053321838379
The audio was reviewed by the,The audio was corrupted by the,audio,reviewed,corrupted,2eb150f308f2463299d42187b002510c,Information Resources,The audio was reviewed by the,The audio was corrupted by the,7,0.000417556642787531,6.976443546591327e-05,3.5245819091796875,0.13090038299560547,4.183220863342285,0.1836719512939453,6.204123497009277,-0.8968429565429688,3.5245819091796875,0.13090038299560547
The balance was managed by the,The balance was inflated by the,balance,managed,inflated,33f702bedbfd473aadd7ce0ffd5f26db,Financial Economic Frame,The balance was managed by the,The balance was inflated by the,7,0.00016186026914510876,1.6870233594090678e-05,3.632145404815674,1.3708305358886719,4.486935615539551,1.3973217010498047,5.378178596496582,-0.17456436157226562,3.632145404815674,1.3708305358886719
