clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The paper was archived by the,The paper was degraded by the,paper,archived,degraded,c86ed677a7354f7f8167820c1bb55eee,Academic Scientific Frame,The paper was archived by the,The paper was degraded by the,7,6.886137998662889e-05,-0.00021245813695713878,3.2178335189819336,-1.461104393005371,3.981077194213867,-2.691023826599121,5.495174407958984,1.4965543746948242,3.2178335189819336,-1.461104393005371
The truck was repaired by the,The truck was blocked by the,truck,repaired,blocked,d194ae4bcc434c5fbf63ae6ebce660ac,Vehicles and Conveyances,The truck was repaired by the,The truck was blocked by the,7,0.0001784537744242698,-0.0001744878536555916,1.8071231842041016,-0.7595539093017578,1.319345474243164,-1.6295557022094727,7.069211006164551,1.7382125854492188,1.8071231842041016,-0.7595539093017578
The vine was studied by the,The vine was frozen by the,vine,studied,frozen,0db64644b29f4235a38a8431c918f16a,Biological Organisms,The vine was studied by the,The vine was frozen by the,7,0.00015048240311443806,-4.093644383829087e-05,2.593146324157715,-0.7174825668334961,3.5826215744018555,-2.2680482864379883,6.34574556350708,-1.7345590591430664,2.593146324157715,-0.7174825668334961
The motorcycle was driven by the,The motorcycle was crushed by the,motorcycle,driven,crushed,c159e4c2569a4eabb65adc635382bd8f,Vehicles and Conveyances,The motorcycle was driven by the,The motorcycle was crushed by the,7,0.0008628310752101243,-0.0006739005330018699,4.4971160888671875,-1.268345832824707,4.926497459411621,-2.889357566833496,6.863117218017578,1.0982780456542969,4.4971160888671875,-1.268345832824707
The submarine was repaired by the,The submarine was blocked by the,submarine,repaired,blocked,b67c57a103124dd2a405836f9d137b4e,Vehicles and Conveyances,The submarine was repaired by the,The submarine was blocked by the,7,-3.4658842196222395e-05,-7.093614112818614e-05,1.1382784843444824,-0.534367561340332,0.9984121322631836,-1.6053466796875,3.7541894912719727,-0.12694931030273438,1.1382784843444824,-0.534367561340332
The robe was displayed by the,The robe was stained by the,robe,displayed,stained,0e2e9601dd1f4cb9b637d4b7bd56b5fa,Textile Garment Frame,The robe was displayed by the,The robe was stained by the,7,0.00018419575644657016,-2.261773988720961e-05,3.3477277755737305,-0.25243282318115234,2.4302539825439453,-0.6998405456542969,7.205503463745117,-0.7842540740966797,3.3477277755737305,-0.25243282318115234
The house was inspected by the,The house was battered by the,house,inspected,battered,52c4268976a642248241a8d5023921cf,Physical Structures,The house was inspected by the,The house was battered by the,7,0.0001282774901483208,-0.00017948061577044427,2.2328310012817383,-1.0957069396972656,2.9465370178222656,-2.702381134033203,7.329302787780762,-0.052032470703125,2.2328310012817383,-1.0957069396972656
The valuation was allocated by the,The valuation was disrupted by the,valuation,allocated,disrupted,09ee1472702c4f4e81ac0bdcf1ccd6eb,Financial Economic Frame,The valuation was allocated by the,The valuation was disrupted by the,7,5.102465001982637e-05,-7.024854858173057e-05,2.2550764083862305,-0.14586830139160156,3.4874629974365234,-1.6126642227172852,2.5704221725463867,-2.0911502838134766,2.2550764083862305,-0.14586830139160156
The prisoner was rescued by the,The prisoner was trapped by the,prisoner,rescued,trapped,61b50e5af0834b8986016c3d25c910b4,Humans as Physical Entities,The prisoner was rescued by the,The prisoner was trapped by the,7,1.577233342686668e-05,-0.00011355006427038461,2.872040271759033,-0.8310928344726562,2.555546760559082,-1.2119026184082031,6.342411994934082,2.2315330505371094,2.872040271759033,-0.8310928344726562
The soldier was arrested by the,The soldier was trapped by the,soldier,arrested,trapped,5640e25864ad42f09da2d13b34698131,Humans as Physical Entities,The soldier was arrested by the,The soldier was trapped by the,7,1.364706167805707e-05,-0.00022629355953540653,2.2271924018859863,-1.5543947219848633,2.5159425735473633,-2.4942092895507812,4.552473068237305,0.6479215621948242,2.2271924018859863,-1.5543947219848633
The sheet was washed by the,The sheet was faded by the,sheet,washed,faded,ec27363eb2784b68b8f625511328823e,Textile Garment Frame,The sheet was washed by the,The sheet was faded by the,7,0.00026740843895822763,-9.313215559814125e-05,1.785562515258789,-1.1569604873657227,2.025296211242676,-2.169266700744629,6.0117034912109375,1.8481407165527344,1.785562515258789,-1.1569604873657227
The appendix was validated by the,The appendix was damaged by the,appendix,validated,damaged,66652135a0c54d62bc2ff32dad1085fb,Academic Scientific Frame,The appendix was validated by the,The appendix was damaged by the,7,6.73421163810417e-05,-9.840887651080266e-05,1.5561814308166504,0.04174995422363281,3.2221460342407227,-0.7897396087646484,5.147259712219238,-2.0775232315063477,1.5561814308166504,0.04174995422363281
The worker was rescued by the,The worker was trapped by the,worker,rescued,trapped,9187c65d1b0b43a3b0f5670d458f6246,Humans as Physical Entities,The worker was rescued by the,The worker was trapped by the,7,-0.00011459917004685849,-0.00035373371792957187,0.8649425506591797,-3.6512889862060547,0.7776775360107422,-4.925397872924805,6.642839431762695,-1.4688425064086914,0.8649425506591797,-3.6512889862060547
The farmer was interviewed by the,The farmer was frozen by the,farmer,interviewed,frozen,3344d65e203f46aa8d88a7c8118ff615,Humans as Physical Entities,The farmer was interviewed by the,The farmer was frozen by the,7,0.0002775867178570479,-3.0879356927471235e-05,3.3878655433654785,0.015886306762695312,3.89682674407959,-0.2732858657836914,7.554444789886475,0.5918655395507812,3.3878655433654785,0.015886306762695312
The stadium was secured by the,The stadium was shaken by the,stadium,secured,shaken,90a88c3f0bdd4764a60fe78c6d0ffb9c,Physical Structures,The stadium was secured by the,The stadium was shaken by the,7,2.6392990548629314e-05,-0.0002284806250827387,1.2462148666381836,-0.5235509872436523,1.3343257904052734,-2.299264907836914,2.40622615814209,-1.7547740936279297,1.2462148666381836,-0.5235509872436523
The harbor was inspected by the,The harbor was buried by the,harbor,inspected,buried,600b6a3e51984418a2b70b2f5e1e780d,Physical Structures,The harbor was inspected by the,The harbor was buried by the,7,9.051607048604637e-05,-0.0005806343397125602,2.107863426208496,-2.695796489715576,2.276205062866211,-4.679421424865723,4.966437339782715,-3.4378786087036133,2.107863426208496,-2.695796489715576
The warehouse was inspected by the,The warehouse was battered by the,warehouse,inspected,battered,220b9247ac7048e5bba4cca174c8e011,Physical Structures,The warehouse was inspected by the,The warehouse was battered by the,7,2.1760310119134374e-05,-0.00013390650565270334,1.5703315734863281,-1.313985824584961,2.122756004333496,-2.7506256103515625,6.664312362670898,-0.8920230865478516,1.5703315734863281,-1.313985824584961
The dress was washed by the,The dress was faded by the,dress,washed,faded,4cb2f901cb574127b2f54f8117902b14,Textile Garment Frame,The dress was washed by the,The dress was faded by the,7,0.0007696332177147269,-8.518376853317022e-05,2.1824941635131836,-1.4693269729614258,2.671616554260254,-2.275141716003418,6.563302993774414,1.8264217376708984,2.1824941635131836,-1.4693269729614258
The roast was cooked by the,The roast was burned by the,roast,cooked,burned,f7e1c8296cc545a583cf7bfa6b2d06f0,Culinary Frame,The roast was cooked by the,The roast was burned by the,7,0.0006068336660973728,0.00012814845831599087,2.6276721954345703,0.304656982421875,2.4206457138061523,-0.011028289794921875,5.155458450317383,3.4512462615966797,2.6276721954345703,0.304656982421875
The soldier was questioned by the,The soldier was trapped by the,soldier,questioned,trapped,bf335687ddd844389310244309d42a2b,Humans as Physical Entities,The soldier was questioned by the,The soldier was trapped by the,7,8.12480939202942e-05,-0.00022629355953540653,3.3917598724365234,-1.5543956756591797,3.684999465942383,-2.4942092895507812,5.512598037719727,0.6479215621948242,3.3917598724365234,-1.5543956756591797
The chapter was validated by the,The chapter was delayed by the,chapter,validated,delayed,56d7a0a5d8da44e9a7f9c471719c593c,Academic Scientific Frame,The chapter was validated by the,The chapter was delayed by the,7,0.0001124667760450393,5.687986413249746e-05,2.8936033248901367,1.0123310089111328,4.067827224731445,-0.8640356063842773,4.652538299560547,-1.1026020050048828,2.8936033248901367,1.0123310089111328
The filing was authorized by the,The filing was damaged by the,filing,authorized,damaged,8c9f8299dce24fdd8ee11217601e3d0d,Legal Administrative Frame,The filing was authorized by the,The filing was damaged by the,7,8.061838161665946e-05,-8.226394129451364e-05,3.102388381958008,0.05197715759277344,4.142027854919434,-0.2672128677368164,3.995098114013672,1.971766471862793,3.102388381958008,0.05197715759277344
The library was maintained by the,The library was battered by the,library,maintained,battered,9946a78ab69143139377cc35105fe1f7,Physical Structures,The library was maintained by the,The library was battered by the,7,6.797524110879749e-05,-0.0001498474448453635,3.8210010528564453,-0.6349887847900391,4.2561492919921875,-2.149808883666992,6.417119979858398,0.5169010162353516,3.8210010528564453,-0.6349887847900391
The truck was designed by the,The truck was buried by the,truck,designed,buried,936e134d293f4936a28ee6527ce47591,Vehicles and Conveyances,The truck was designed by the,The truck was buried by the,7,5.2989067626185715e-05,-0.0008534700027666986,2.6305108070373535,-2.6898984909057617,2.3558883666992188,-4.687668800354004,4.5054521560668945,-0.9759359359741211,2.6305108070373535,-2.6898984909057617
The spreadsheet was reviewed by the,The spreadsheet was corrupted by the,spreadsheet,reviewed,corrupted,e9c49a520e8a4e4aae990c89feb5f87d,Information Resources,The spreadsheet was reviewed by the,The spreadsheet was corrupted by the,7,0.00013111153384670615,3.939490852644667e-05,3.333822727203369,0.3847007751464844,4.71628475189209,-0.06372642517089844,8.437385559082031,-0.03819084167480469,3.333822727203369,0.3847007751464844
The flower was trimmed by the,The flower was flattened by the,flower,trimmed,flattened,e3981b4717b44a4fab7bba44e7bc24a1,Biological Organisms,The flower was trimmed by the,The flower was flattened by the,7,0.0003781285195145756,-3.255134652135894e-05,1.40386962890625,-0.7494335174560547,1.9903459548950195,-1.3033227920532227,5.138175964355469,0.902252197265625,1.40386962890625,-0.7494335174560547
The vine was inspected by the,The vine was choked by the,vine,inspected,choked,ca5a91b6bbf64c2285a94dbfaeae2a70,Biological Organisms,The vine was inspected by the,The vine was choked by the,7,0.00016194117779377848,-2.346569817746058e-05,2.397787570953369,-1.1065235137939453,3.104677200317383,-1.5406160354614258,5.470457077026367,-2.099447250366211,2.397787570953369,-1.1065235137939453
The banner was packed by the,The banner was faded by the,banner,packed,faded,99a56960adec4a4caf2d5b8f4c85ae84,Textile Garment Frame,The banner was packed by the,The banner was faded by the,7,0.0001366590877296403,-0.0001476449251640588,1.9013700485229492,-1.9941554069519043,1.7621955871582031,-3.0790882110595703,5.944313049316406,0.8579559326171875,1.9013700485229492,-1.9941554069519043
The image was downloaded by the,The image was damaged by the,image,downloaded,damaged,f8e825fb3a2b420884766b4cf59e9e87,Information Resources,The image was downloaded by the,The image was damaged by the,7,0.000163945704116486,-0.00010506968101253733,1.8380255699157715,-0.4664344787597656,1.8705072402954102,-1.2432327270507812,6.265530586242676,1.3755264282226562,1.8380255699157715,-0.4664344787597656
The terminal was monitored by the,The terminal was buried by the,terminal,monitored,buried,afb86546dce44eaa8441211859f61a38,Physical Structures,The terminal was monitored by the,The terminal was buried by the,7,-1.21533521451056e-05,-0.00048726951354183257,1.295851230621338,-1.569413185119629,1.1644773483276367,-3.6041955947875977,4.74022102355957,-0.2621927261352539,1.295851230621338,-1.569413185119629
The helicopter was designed by the,The helicopter was crushed by the,helicopter,designed,crushed,808cab0ab3954d1cb05af61c18023092,Vehicles and Conveyances,The helicopter was designed by the,The helicopter was crushed by the,7,6.903410394443199e-05,-0.00040986642125062644,2.0685200691223145,-2.5188217163085938,2.5382862091064453,-4.5654296875,2.7219643592834473,-1.8618450164794922,2.0685200691223145,-2.5188217163085938
The chili was seasoned by the,The chili was contaminated by the,chili,seasoned,contaminated,499b10c8dee7486f884f205246d71551,Culinary Frame,The chili was seasoned by the,The chili was contaminated by the,7,0.0008062485139816999,-0.00010230358748231083,1.5662384033203125,-0.7252330780029297,1.7370309829711914,-1.3716812133789062,3.7272119522094727,-0.07552528381347656,1.5662384033203125,-0.7252330780029297
The article was reviewed by the,The article was obscured by the,article,reviewed,obscured,cb8a56254d5e453b87392d06b96a84e8,Academic Scientific Frame,The article was reviewed by the,The article was obscured by the,7,0.00030034652445465326,-1.0043891961686313e-05,3.351229190826416,-0.7851982116699219,5.242546081542969,-1.0112438201904297,2.0058822631835938,-0.4929161071777344,3.351229190826416,-0.7851982116699219
The appendix was revised by the,The appendix was damaged by the,appendix,revised,damaged,814e967b34b64048b01323ec69f4d043,Academic Scientific Frame,The appendix was revised by the,The appendix was damaged by the,7,0.000483505631564185,-9.840887651080266e-05,3.233968734741211,0.04174995422363281,4.466794967651367,-0.7897396087646484,4.923344612121582,-2.0775232315063477,3.233968734741211,0.04174995422363281
The income was managed by the,The income was constrained by the,income,managed,constrained,6fc57c5dddc7442ead4525e1569364d3,Financial Economic Frame,The income was managed by the,The income was constrained by the,7,0.00015793131024111062,-1.846414124884177e-05,3.961242198944092,-0.9023504257202148,4.807997703552246,-1.7055721282958984,5.526524543762207,-2.8876304626464844,3.961242198944092,-0.9023504257202148
The stuffing was prepared by the,The stuffing was contaminated by the,stuffing,prepared,contaminated,61f71922d1904f47b60a39501cf09332,Culinary Frame,The stuffing was prepared by the,The stuffing was contaminated by the,7,0.0005612953100353479,-5.040406176703982e-05,3.8361449241638184,-0.7565975189208984,4.042488098144531,-1.2115230560302734,4.894061088562012,-0.8061180114746094,3.8361449241638184,-0.7565975189208984
The summary was archived by the,The summary was obscured by the,summary,archived,obscured,006574593f4f45e2add50822c67ada25,Academic Scientific Frame,The summary was archived by the,The summary was obscured by the,7,0.0002530462807044387,-2.791326551232487e-06,2.821887493133545,-0.9312314987182617,3.774629592895508,-1.0147724151611328,6.0246381759643555,-1.5426883697509766,2.821887493133545,-0.9312314987182617
The thesis was published by the,The thesis was damaged by the,thesis,published,damaged,07e509e2089740c4a51822a085a71ac9,Academic Scientific Frame,The thesis was published by the,The thesis was damaged by the,7,8.640979649499059e-05,-6.413915252778679e-05,3.86668062210083,0.4786367416381836,4.707831382751465,-0.4667701721191406,4.308087348937988,2.011486053466797,3.86668062210083,0.4786367416381836
The stew was served by the,The stew was contaminated by the,stew,served,contaminated,5e347657be574688986f67fab2237527,Culinary Frame,The stew was served by the,The stew was contaminated by the,7,0.0004355748533271253,-4.786650970345363e-05,2.443831443786621,-0.19210243225097656,2.133700370788574,-0.740361213684082,5.725298881530762,-0.3257713317871094,2.443831443786621,-0.19210243225097656
The terminal was financed by the,The terminal was blocked by the,terminal,financed,blocked,c42ae9681fae425cb213149113eb1281,Physical Structures,The terminal was financed by the,The terminal was blocked by the,7,2.8172338716103695e-05,-1.1501117114676163e-05,0.771845817565918,0.2900972366333008,1.7222824096679688,-0.38784217834472656,-0.6465578079223633,1.553788185119629,0.771845817565918,0.2900972366333008
The allowance was allocated by the,The allowance was constrained by the,allowance,allocated,constrained,ea452ae28dc449e89c314fda79d236da,Financial Economic Frame,The allowance was allocated by the,The allowance was constrained by the,7,1.7704585843603127e-05,-1.7342592400382273e-05,1.9589824676513672,0.3356294631958008,2.356424331665039,-0.30867671966552734,1.464644432067871,-2.1421375274658203,1.9589824676513672,0.3356294631958008
The car was driven by the,The car was overturned by the,car,driven,overturned,904a36d161514678b5b4f3c7a15e15e9,Vehicles and Conveyances,The car was driven by the,The car was overturned by the,7,0.0008609534124843776,-0.00028049509273841977,4.940102577209473,-0.06239604949951172,5.025285720825195,-1.1795339584350586,7.841175079345703,3.289297103881836,4.940102577209473,-0.06239604949951172
The valuation was approved by the,The valuation was distorted by the,valuation,approved,distorted,b9ad8767cf1646dda39f39b9c0623f7f,Financial Economic Frame,The valuation was approved by the,The valuation was distorted by the,7,1.7139978808700107e-05,-6.322894478216767e-06,2.093796730041504,-0.09588050842285156,3.1395530700683594,-0.22827529907226562,2.0587291717529297,-2.998141288757324,2.093796730041504,-0.09588050842285156
The tree was inspected by the,The tree was flattened by the,tree,inspected,flattened,fb00152d137244a1a752724c29b91306,Biological Organisms,The tree was inspected by the,The tree was flattened by the,7,5.667834193445742e-05,-0.00011943188292207196,1.822838306427002,-1.2117919921875,2.197413444519043,-2.5323915481567383,6.177650451660156,1.4899215698242188,1.822838306427002,-1.2117919921875
The warehouse was renovated by the,The warehouse was blocked by the,warehouse,renovated,blocked,1562ff6626394c508a821a477a79ce2e,Physical Structures,The warehouse was renovated by the,The warehouse was blocked by the,7,0.0003872041415888816,-6.597860192414373e-05,2.332995891571045,-0.17613601684570312,2.881643295288086,-0.8392877578735352,4.419751167297363,1.8676271438598633,2.332995891571045,-0.17613601684570312
The farmer was rescued by the,The farmer was blinded by the,farmer,rescued,blinded,462ba9f0fdfe4658aa7e806f7f0febdb,Humans as Physical Entities,The farmer was rescued by the,The farmer was blinded by the,7,-1.737940328894183e-05,-4.946721674059518e-05,1.3958444595336914,0.10623741149902344,0.9450054168701172,-0.586883544921875,7.152083396911621,0.2843818664550781,1.3958444595336914,0.10623741149902344
The profit was protected by the,The profit was constrained by the,profit,protected,constrained,c4bde7323f66431d98b806fdad47d7e4,Financial Economic Frame,The profit was protected by the,The profit was constrained by the,7,7.517341146012768e-06,-1.5232535588438623e-05,0.19604015350341797,-1.5147294998168945,0.419403076171875,-2.1229991912841797,-0.8313131332397461,-4.553030967712402,0.19604015350341797,-1.5147294998168945
