clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The motorcycle was driven by the,The motorcycle was crushed by the,motorcycle,driven,crushed,c159e4c2569a4eabb65adc635382bd8f,Vehicles and Conveyances,The motorcycle was driven by the,The motorcycle was crushed by the,7,0.0007826700457371771,-0.00038714255788363516,2.807220935821533,-1.0289053916931152,3.4773435592651367,-2.044260025024414,4.547338485717773,1.1662216186523438,2.807220935821533,-1.0289053916931152
The submarine was repaired by the,The submarine was blocked by the,submarine,repaired,blocked,b67c57a103124dd2a405836f9d137b4e,Vehicles and Conveyances,The submarine was repaired by the,The submarine was blocked by the,7,-0.00011346287647029385,-0.00015173631254583597,0.3413856029510498,-1.297548770904541,0.267822265625,-2.340190887451172,2.234802722930908,-2.6512632369995117,0.3413856029510498,-1.297548770904541
The robe was displayed by the,The robe was stained by the,robe,displayed,stained,0e2e9601dd1f4cb9b637d4b7bd56b5fa,Textile Garment Frame,The robe was displayed by the,The robe was stained by the,7,0.00011982212890870869,3.340432158438489e-06,2.7068066596984863,-0.10995674133300781,2.2988929748535156,-0.041131019592285156,4.657135009765625,-0.8658161163330078,2.7068066596984863,-0.10995674133300781
The house was inspected by the,The house was battered by the,house,inspected,battered,52c4268976a642248241a8d5023921cf,Physical Structures,The house was inspected by the,The house was battered by the,7,0.0001549236912978813,-0.0002154018875444308,1.4733281135559082,-1.2677817344665527,2.234920024871826,-2.5901246070861816,5.395068168640137,-1.666386604309082,1.4733281135559082,-1.2677817344665527
The valuation was allocated by the,The valuation was disrupted by the,valuation,allocated,disrupted,09ee1472702c4f4e81ac0bdcf1ccd6eb,Financial Economic Frame,The valuation was allocated by the,The valuation was disrupted by the,7,9.934558329405263e-05,-4.762278695125133e-05,1.7860374450683594,-0.00373077392578125,2.63090181350708,-0.856992244720459,1.6346397399902344,-1.5868864059448242,1.7860374450683594,-0.00373077392578125
The pedestrian was transported by the,The pedestrian was blinded by the,pedestrian,transported,blinded,01aafd94626e406e89e9d5239a226e97,Humans as Physical Entities,The pedestrian was transported by the,The pedestrian was blinded by the,7,-0.00012048408825648949,-0.00018797062512021512,0.08153152465820312,-1.1231064796447754,-0.3797287940979004,-1.8177213668823242,3.445491313934326,1.028752326965332,0.08153152465820312,-1.1231064796447754
The crop was trimmed by the,The crop was stripped by the,crop,trimmed,stripped,089e71929a424f798b40a07e2bbead73,Biological Organisms,The crop was trimmed by the,The crop was stripped by the,7,0.00010705628665164113,-2.5400124286534265e-05,0.8590846061706543,-0.08751106262207031,0.9176559448242188,-0.45987987518310547,2.3557095527648926,1.6116199493408203,0.8590846061706543,-0.08751106262207031
The prisoner was rescued by the,The prisoner was trapped by the,prisoner,rescued,trapped,61b50e5af0834b8986016c3d25c910b4,Humans as Physical Entities,The prisoner was rescued by the,The prisoner was trapped by the,7,3.658866626210511e-05,-8.936805534176528e-05,1.3159523010253906,-0.8957276344299316,0.9248285293579102,-0.7951183319091797,2.8707499504089355,-0.6548252105712891,1.3159523010253906,-0.8957276344299316
The soldier was arrested by the,The soldier was trapped by the,soldier,arrested,trapped,5640e25864ad42f09da2d13b34698131,Humans as Physical Entities,The soldier was arrested by the,The soldier was trapped by the,7,1.0960791769321077e-05,-0.00018620122864376754,1.2927582263946533,-1.8333525657653809,1.4442567825317383,-2.326046943664551,3.6823716163635254,-1.4470329284667969,1.2927582263946533,-1.8333525657653809
The sheet was washed by the,The sheet was faded by the,sheet,washed,faded,ec27363eb2784b68b8f625511328823e,Textile Garment Frame,The sheet was washed by the,The sheet was faded by the,7,-1.3469572877511382e-05,-0.0001320683368248865,0.04705810546875,-1.4972848892211914,-0.03479957580566406,-2.324141502380371,2.0442514419555664,0.2924232482910156,0.04705810546875,-1.4972848892211914
The appendix was validated by the,The appendix was damaged by the,appendix,validated,damaged,66652135a0c54d62bc2ff32dad1085fb,Academic Scientific Frame,The appendix was validated by the,The appendix was damaged by the,7,5.2752671763300896e-05,-6.809992191847414e-05,0.9202585220336914,-0.4679255485534668,1.379948616027832,-0.9597349166870117,1.2504963874816895,-0.7988681793212891,0.9202585220336914,-0.4679255485534668
The worker was rescued by the,The worker was trapped by the,worker,rescued,trapped,9187c65d1b0b43a3b0f5670d458f6246,Humans as Physical Entities,The worker was rescued by the,The worker was trapped by the,7,-3.2727362849982455e-05,-0.0001940214424394071,0.3108854293823242,-2.765542984008789,0.06608772277832031,-3.4504942893981934,4.003270626068115,-2.2403392791748047,0.3108854293823242,-2.765542984008789
The farmer was interviewed by the,The farmer was frozen by the,farmer,interviewed,frozen,3344d65e203f46aa8d88a7c8118ff615,Humans as Physical Entities,The farmer was interviewed by the,The farmer was frozen by the,7,0.00039217714220285416,-5.463904744829051e-05,2.839473247528076,-0.3643512725830078,2.7421364784240723,-0.7702322006225586,4.920323848724365,-0.9522037506103516,2.839473247528076,-0.3643512725830078
The stadium was secured by the,The stadium was shaken by the,stadium,secured,shaken,90a88c3f0bdd4764a60fe78c6d0ffb9c,Physical Structures,The stadium was secured by the,The stadium was shaken by the,7,7.169079253799282e-06,-0.000226377829676494,0.46901607513427734,-0.5800623893737793,0.4487595558166504,-1.8381538391113281,0.4352378845214844,-2.34987735748291,0.46901607513427734,-0.5800623893737793
The harbor was inspected by the,The harbor was buried by the,harbor,inspected,buried,600b6a3e51984418a2b70b2f5e1e780d,Physical Structures,The harbor was inspected by the,The harbor was buried by the,7,0.00010852810373762622,-0.00048532112850807607,1.3566961288452148,-1.62855863571167,1.7883729934692383,-3.240283966064453,4.11421537399292,-1.3845605850219727,1.3566961288452148,-1.62855863571167
The warehouse was inspected by the,The warehouse was battered by the,warehouse,inspected,battered,220b9247ac7048e5bba4cca174c8e011,Physical Structures,The warehouse was inspected by the,The warehouse was battered by the,7,3.689335426315665e-05,-0.00021627389651257545,0.9737730026245117,-1.345902442932129,1.7056665420532227,-2.5679001808166504,5.049354076385498,-1.1961698532104492,0.9737730026245117,-1.345902442932129
The dress was washed by the,The dress was faded by the,dress,washed,faded,4cb2f901cb574127b2f54f8117902b14,Textile Garment Frame,The dress was washed by the,The dress was faded by the,7,0.0002007361763389781,-0.00010539370850892738,0.9686417579650879,-1.6089210510253906,0.9886302947998047,-2.183925151824951,4.6604390144348145,0.7037172317504883,0.9686417579650879,-1.6089210510253906
The soldier was questioned by the,The soldier was trapped by the,soldier,questioned,trapped,bf335687ddd844389310244309d42a2b,Humans as Physical Entities,The soldier was questioned by the,The soldier was trapped by the,7,6.418654811568558e-05,-0.00018620122864376754,2.214479684829712,-1.8333520889282227,2.2679595947265625,-2.326046943664551,4.531308174133301,-1.4470329284667969,2.214479684829712,-1.8333520889282227
The filing was authorized by the,The filing was damaged by the,filing,authorized,damaged,8c9f8299dce24fdd8ee11217601e3d0d,Legal Administrative Frame,The filing was authorized by the,The filing was damaged by the,7,6.028659117873758e-05,-4.39456089225132e-05,1.9079930782318115,-0.4206218719482422,2.71358060836792,-0.5495777130126953,1.6339335441589355,-0.4214334487915039,1.9079930782318115,-0.4206218719482422
The library was maintained by the,The library was battered by the,library,maintained,battered,9946a78ab69143139377cc35105fe1f7,Physical Structures,The library was maintained by the,The library was battered by the,7,5.601772863883525e-05,-0.0002588412316981703,2.2926220893859863,-0.8782711029052734,2.582658290863037,-2.0358433723449707,3.4270410537719727,-0.4451332092285156,2.2926220893859863,-0.8782711029052734
The truck was designed by the,The truck was buried by the,truck,designed,buried,936e134d293f4936a28ee6527ce47591,Vehicles and Conveyances,The truck was designed by the,The truck was buried by the,7,3.116564766969532e-05,-0.0005946788587607443,1.4850225448608398,-1.994150161743164,1.1579599380493164,-3.422494411468506,1.9992461204528809,-0.30773258209228516,1.4850225448608398,-1.994150161743164
The flower was trimmed by the,The flower was flattened by the,flower,trimmed,flattened,e3981b4717b44a4fab7bba44e7bc24a1,Biological Organisms,The flower was trimmed by the,The flower was flattened by the,7,0.00023685212363488972,-0.00011184022150700912,1.220932960510254,-1.4208617210388184,1.5069007873535156,-1.888167381286621,3.4787988662719727,0.1513223648071289,1.220932960510254,-1.4208617210388184
The vine was inspected by the,The vine was choked by the,vine,inspected,choked,ca5a91b6bbf64c2285a94dbfaeae2a70,Biological Organisms,The vine was inspected by the,The vine was choked by the,7,5.1299939514137805e-05,-5.113710358273238e-06,1.4789135456085205,-1.0115137100219727,2.02886962890625,-1.3843660354614258,5.044715404510498,-1.9109888076782227,1.4789135456085205,-1.0115137100219727
The banner was packed by the,The banner was faded by the,banner,packed,faded,99a56960adec4a4caf2d5b8f4c85ae84,Textile Garment Frame,The banner was packed by the,The banner was faded by the,7,1.217034696310293e-05,-0.0001376370491925627,0.5711941719055176,-1.8140597343444824,0.2961883544921875,-2.684086799621582,1.123497486114502,0.08116436004638672,0.5711941719055176,-1.8140597343444824
The image was downloaded by the,The image was damaged by the,image,downloaded,damaged,f8e825fb3a2b420884766b4cf59e9e87,Information Resources,The image was downloaded by the,The image was damaged by the,7,0.0004038917541038245,-0.00010380095773143694,1.7736530303955078,-0.5752711296081543,1.9709572792053223,-1.0486297607421875,4.615248680114746,0.14543437957763672,1.7736530303955078,-0.5752711296081543
The terminal was monitored by the,The terminal was buried by the,terminal,monitored,buried,afb86546dce44eaa8441211859f61a38,Physical Structures,The terminal was monitored by the,The terminal was buried by the,7,3.499259037198499e-06,-0.00042375671910122037,0.9731168746948242,-1.5522456169128418,0.5381784439086914,-3.0944223403930664,3.088878631591797,-0.17056846618652344,0.9731168746948242,-1.5522456169128418
The helicopter was designed by the,The helicopter was crushed by the,helicopter,designed,crushed,808cab0ab3954d1cb05af61c18023092,Vehicles and Conveyances,The helicopter was designed by the,The helicopter was crushed by the,7,5.518833495443687e-05,-0.00034536566818132997,1.7957794666290283,-1.9880809783935547,1.9360008239746094,-3.740877151489258,1.9626665115356445,-0.8552341461181641,1.7957794666290283,-1.9880809783935547
The chili was seasoned by the,The chili was contaminated by the,chili,seasoned,contaminated,499b10c8dee7486f884f205246d71551,Culinary Frame,The chili was seasoned by the,The chili was contaminated by the,7,0.00015390173939522356,-4.814872590941377e-05,1.1970601081848145,-0.5078263282775879,1.2236957550048828,-0.9319744110107422,1.9365901947021484,-0.16706275939941406,1.1970601081848145,-0.5078263282775879
The article was reviewed by the,The article was obscured by the,article,reviewed,obscured,cb8a56254d5e453b87392d06b96a84e8,Academic Scientific Frame,The article was reviewed by the,The article was obscured by the,7,0.00015698948118370026,-1.684992093942128e-05,1.994269847869873,-0.5419836044311523,3.445143222808838,-0.4661717414855957,3.9239821434020996,-1.3581562042236328,1.994269847869873,-0.5419836044311523
The appendix was revised by the,The appendix was damaged by the,appendix,revised,damaged,814e967b34b64048b01323ec69f4d043,Academic Scientific Frame,The appendix was revised by the,The appendix was damaged by the,7,6.868778291391209e-05,-6.809990736655891e-05,1.7046163082122803,-0.4679255485534668,2.340451717376709,-0.9597349166870117,1.7972297668457031,-0.7988681793212891,1.7046163082122803,-0.4679255485534668
The income was managed by the,The income was constrained by the,income,managed,constrained,6fc57c5dddc7442ead4525e1569364d3,Financial Economic Frame,The income was managed by the,The income was constrained by the,7,0.00010903675865847617,-1.4475393982138485e-05,2.2111589908599854,-0.15116357803344727,2.7299251556396484,-0.2555379867553711,2.257941722869873,-2.256615161895752,2.2111589908599854,-0.15116357803344727
The stuffing was prepared by the,The stuffing was contaminated by the,stuffing,prepared,contaminated,61f71922d1904f47b60a39501cf09332,Culinary Frame,The stuffing was prepared by the,The stuffing was contaminated by the,7,0.0001929424179252237,-3.9803417166695e-05,1.7464103698730469,-0.6834583282470703,1.892899990081787,-1.0956840515136719,3.7934422492980957,-0.7150030136108398,1.7464103698730469,-0.6834583282470703
The summary was archived by the,The summary was obscured by the,summary,archived,obscured,006574593f4f45e2add50822c67ada25,Academic Scientific Frame,The summary was archived by the,The summary was obscured by the,7,0.0006319222156889737,-4.1988558223238215e-05,2.44096302986145,-0.8104753494262695,3.498018741607666,-0.7173299789428711,3.6678528785705566,-1.860321044921875,2.44096302986145,-0.8104753494262695
The thesis was published by the,The thesis was damaged by the,thesis,published,damaged,07e509e2089740c4a51822a085a71ac9,Academic Scientific Frame,The thesis was published by the,The thesis was damaged by the,7,0.00010575234045973048,-4.1105322452494875e-05,2.4705233573913574,-0.29842376708984375,3.1014771461486816,-0.6908283233642578,2.762763023376465,0.16193294525146484,2.4705233573913574,-0.29842376708984375
The stew was served by the,The stew was contaminated by the,stew,served,contaminated,5e347657be574688986f67fab2237527,Culinary Frame,The stew was served by the,The stew was contaminated by the,7,0.00012238897033967078,-3.36218363372609e-05,1.5777010917663574,-0.1829977035522461,1.0599040985107422,-0.6352548599243164,3.2488064765930176,-0.23413467407226562,1.5777010917663574,-0.1829977035522461
The terminal was financed by the,The terminal was blocked by the,terminal,financed,blocked,c42ae9681fae425cb213149113eb1281,Physical Structures,The terminal was financed by the,The terminal was blocked by the,7,2.5586574338376522e-05,-7.351580279646441e-05,0.6090104579925537,-0.4483833312988281,1.0729527473449707,-0.9860563278198242,-0.9375367164611816,1.2027969360351562,0.6090104579925537,-0.4483833312988281
The car was driven by the,The car was overturned by the,car,driven,overturned,904a36d161514678b5b4f3c7a15e15e9,Vehicles and Conveyances,The car was driven by the,The car was overturned by the,7,0.0006415791576728225,-0.00017951117479242384,3.1233463287353516,-0.6367483139038086,3.406111717224121,-1.6077499389648438,4.475507736206055,1.3144207000732422,3.1233463287353516,-0.6367483139038086
The tree was inspected by the,The tree was flattened by the,tree,inspected,flattened,fb00152d137244a1a752724c29b91306,Biological Organisms,The tree was inspected by the,The tree was flattened by the,7,3.831840876955539e-05,-0.0002881464606616646,1.1271429061889648,-1.2539753913879395,1.5611305236816406,-2.621115207672119,5.929931640625,0.4319772720336914,1.1271429061889648,-1.2539753913879395
The warehouse was renovated by the,The warehouse was blocked by the,warehouse,renovated,blocked,1562ff6626394c508a821a477a79ce2e,Physical Structures,The warehouse was renovated by the,The warehouse was blocked by the,7,0.00029625289607793093,-0.00010905304225161672,0.909945011138916,-0.7172493934631348,1.3293747901916504,-1.333780288696289,2.068843364715576,0.9423418045043945,0.909945011138916,-0.7172493934631348
The farmer was rescued by the,The farmer was blinded by the,farmer,rescued,blinded,462ba9f0fdfe4658aa7e806f7f0febdb,Humans as Physical Entities,The farmer was rescued by the,The farmer was blinded by the,7,3.4417535061948e-06,-8.096243982436135e-05,0.6262755393981934,-0.5295000076293945,0.04196929931640625,-1.3435649871826172,4.433938503265381,-0.742894172668457,0.6262755393981934,-0.5295000076293945
The income was reported by the,The income was constrained by the,income,reported,constrained,2cad6287edb84b1983a2d864553ed93c,Financial Economic Frame,The income was reported by the,The income was constrained by the,7,0.00015169850667007267,-1.4475392163149081e-05,2.757528066635132,-0.15116357803344727,2.5664267539978027,-0.2555379867553711,3.944509983062744,-2.256615161895752,2.757528066635132,-0.15116357803344727
The subsidy was adjusted by the,The subsidy was constrained by the,subsidy,adjusted,constrained,ef51e44493c44281996ef459ce6b74af,Financial Economic Frame,The subsidy was adjusted by the,The subsidy was constrained by the,7,1.9791219528997317e-05,-9.545128705212846e-06,0.3918280601501465,-0.2206130027770996,0.7293920516967773,-0.275240421295166,0.01905679702758789,-2.104403495788574,0.3918280601501465,-0.2206130027770996
The canoe was purchased by the,The canoe was damaged by the,canoe,purchased,damaged,35d33aa0dce74f8fb416e92918048db9,Vehicles and Conveyances,The canoe was purchased by the,The canoe was damaged by the,7,1.5857523976592347e-05,-0.00017581389693077654,1.6735937595367432,-1.0310378074645996,1.4163975715637207,-2.140109062194824,4.797699451446533,-0.13198375701904297,1.6735937595367432,-1.0310378074645996
The child was treated by the,The child was burned by the,child,treated,burned,cf8965f9245c42bca0ef56a5a219f5ec,Humans as Physical Entities,The child was treated by the,The child was burned by the,7,0.00017877036589197814,-0.00025618725339882076,1.463167667388916,-1.0537261962890625,2.2201075553894043,-1.6493206024169922,2.4683890342712402,2.505523681640625,1.463167667388916,-1.0537261962890625
