clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The grant was monitored by the,The grant was constrained by the,grant,monitored,constrained,359b956eade241ebad63cedd61ea221b,Financial Economic Frame,The grant was monitored by the,The grant was constrained by the,7,7.972217281349003e-05,9.3335474957712e-06,1.6493189334869385,0.22312021255493164,2.8592729568481445,0.7569370269775391,4.44262170791626,-2.4015674591064453,1.6493189334869385,0.22312021255493164
The archive was translated by the,The archive was damaged by the,archive,translated,damaged,567a64475b464ed5913485bb8058ffb2,Academic Scientific Frame,The archive was translated by the,The archive was damaged by the,7,0.000520154892001301,-0.00020485755521804094,1.706855297088623,-0.35027360916137695,2.1982531547546387,-1.7544445991516113,4.794662952423096,-0.5807514190673828,1.706855297088623,-0.35027360916137695
The summons was processed by the,The summons was damaged by the,summons,processed,damaged,2edf976d79094b59b492e5b0a7a26f57,Legal Administrative Frame,The summons was processed by the,The summons was damaged by the,7,0.00013703225704375654,-8.820223592920229e-05,1.2279467582702637,-0.0031614303588867188,1.870849609375,-0.49413442611694336,4.2760772705078125,-0.18848133087158203,1.2279467582702637,-0.0031614303588867188
The cyclist was arrested by the,The cyclist was crushed by the,cyclist,arrested,crushed,cd77c5d1ed6046bebdd0e6e8c4f8a55b,Humans as Physical Entities,The cyclist was arrested by the,The cyclist was crushed by the,7,3.86687861464452e-06,-0.0008350067073479295,0.9899482727050781,-1.291372299194336,0.7771205902099609,-2.6723666191101074,3.72733736038208,-1.4180221557617188,0.9899482727050781,-1.291372299194336
The bridge was secured by the,The bridge was damaged by the,bridge,secured,damaged,322ed86c2ad44192a327dfcd9d93a8c3,Physical Structures,The bridge was secured by the,The bridge was damaged by the,7,-1.649762998567894e-05,-0.0005867953295819461,0.36621761322021484,-0.6952776908874512,0.006551265716552734,-2.9155068397521973,0.4566383361816406,-1.016932487487793,0.36621761322021484,-0.6952776908874512
The profit was reviewed by the,The profit was distorted by the,profit,reviewed,distorted,dcf7b5aea03a4085826c00e2efa11fc3,Financial Economic Frame,The profit was reviewed by the,The profit was distorted by the,7,0.0003553454880602658,-3.9743790694046766e-06,1.968291997909546,-0.15779662132263184,3.6303181648254395,-0.16152334213256836,4.162736892700195,-3.4607038497924805,1.968291997909546,-0.15779662132263184
The boy was assisted by the,The boy was crushed by the,boy,assisted,crushed,ecf43cf1976b4a5eaa98309d2d7d19a3,Humans as Physical Entities,The boy was assisted by the,The boy was crushed by the,7,0.0006729542510583997,-0.0003878166025970131,1.6828584671020508,-1.3697924613952637,2.1642417907714844,-2.849586009979248,5.655692100524902,-0.8432912826538086,1.6828584671020508,-1.3697924613952637
The van was inspected by the,The van was shaken by the,van,inspected,shaken,6164e3c8e01e4db58a96ffcef6c267dd,Vehicles and Conveyances,The van was inspected by the,The van was shaken by the,7,0.00016358366701751947,-0.0001369152159895748,1.0509650707244873,-0.6893973350524902,1.2990951538085938,-2.0015506744384766,5.019473552703857,-1.3961849212646484,1.0509650707244873,-0.6893973350524902
The certificate was filed by the,The certificate was delayed by the,certificate,filed,delayed,47b82326d61e47f2b762c69ee4c3da27,Legal Administrative Frame,The certificate was filed by the,The certificate was delayed by the,7,0.0003789592010434717,5.399302244768478e-05,2.0030293464660645,0.7927093505859375,2.974390983581543,0.839820384979248,5.544169902801514,-1.1125946044921875,2.0030293464660645,0.7927093505859375
The allowance was valued by the,The allowance was constrained by the,allowance,valued,constrained,6f8398a25b1149d890d42e06751a567c,Financial Economic Frame,The allowance was valued by the,The allowance was constrained by the,7,0.00014828049461357296,1.468693335482385e-05,2.4718735218048096,0.3048410415649414,3.2173986434936523,0.48792600631713867,3.215099811553955,-2.555363655090332,2.4718735218048096,0.3048410415649414
The road was maintained by the,The road was battered by the,road,maintained,battered,ae3584a5a3f9440a93da85b2574ed736,Physical Structures,The road was maintained by the,The road was battered by the,7,2.8889107852592133e-06,-3.837441545329057e-05,0.31765294075012207,-1.2948312759399414,0.22284173965454102,-2.696046829223633,4.244987487792969,-3.0983028411865234,0.31765294075012207,-1.2948312759399414
The pedestrian was arrested by the,The pedestrian was struck by the,pedestrian,arrested,struck,dbba9a575cc148b697a3b249c238ec25,Humans as Physical Entities,The pedestrian was arrested by the,The pedestrian was struck by the,7,2.1342002582969144e-05,-0.001517629250884056,1.2251009941101074,-0.10669136047363281,1.1552057266235352,-1.5603456497192383,3.7989587783813477,-0.4688529968261719,1.2251009941101074,-0.10669136047363281
The manuscript was cited by the,The manuscript was damaged by the,manuscript,cited,damaged,d726cf52d97243a093900a5e47288fd9,Academic Scientific Frame,The manuscript was cited by the,The manuscript was damaged by the,7,0.0007056766771711409,-0.0001527065469417721,2.1354148387908936,-0.1397385597229004,3.9034957885742188,-1.1212387084960938,4.565041542053223,-0.4437675476074219,2.1354148387908936,-0.1397385597229004
The terminal was planned by the,The terminal was shaken by the,terminal,planned,shaken,f6ca26a6224e49a183d916fbde8126c5,Physical Structures,The terminal was planned by the,The terminal was shaken by the,7,0.0002516217646189034,-0.0005225408240221441,1.7650806903839111,-0.007866859436035156,1.9777746200561523,-1.307271957397461,4.455577850341797,-2.0533876419067383,1.7650806903839111,-0.007866859436035156
The soup was cooked by the,The soup was spoiled by the,soup,cooked,spoiled,7b178824b80f4d7d949c7551714ffc65,Culinary Frame,The soup was cooked by the,The soup was spoiled by the,7,0.0014449686277657747,2.4414475774392486e-07,2.7225229740142822,0.007695198059082031,3.6522626876831055,-0.35904407501220703,5.558713912963867,-1.9411182403564453,2.7225229740142822,0.007695198059082031
The claim was recorded by the,The claim was delayed by the,claim,recorded,delayed,544f167336504bed8a510274fdfd206f,Legal Administrative Frame,The claim was recorded by the,The claim was delayed by the,7,0.00020826426043640822,7.952943269629031e-05,1.6393508911132812,0.9214000701904297,1.99540376663208,0.9069933891296387,4.197674751281738,-1.0137529373168945,1.6393508911132812,0.9214000701904297
The van was inspected by the,The van was flooded by the,van,inspected,flooded,7f99270ed5a9492189b05b90298cb6d1,Vehicles and Conveyances,The van was inspected by the,The van was flooded by the,7,0.0001635836233617738,-0.00018793498747982085,1.0509650707244873,-0.4896702766418457,1.2990951538085938,-1.965806484222412,5.019473552703857,-0.31853675842285156,1.0509650707244873,-0.4896702766418457
The neighbor was examined by the,The neighbor was burned by the,neighbor,examined,burned,032021618f6041d1a869170a7732e548,Humans as Physical Entities,The neighbor was examined by the,The neighbor was burned by the,7,0.00019776170665863901,-0.00018908224592451006,1.8391456604003906,-0.5508017539978027,2.8286991119384766,-1.6313905715942383,4.430521011352539,-3.6050844192504883,1.8391456604003906,-0.5508017539978027
The runway was surveyed by the,The runway was blocked by the,runway,surveyed,blocked,dbad154a23b84c84b7e24a8f78a54cd2,Physical Structures,The runway was surveyed by the,The runway was blocked by the,7,-0.00019712475477717817,-0.00032678383286111057,0.20179009437561035,-1.0502338409423828,0.6358709335327148,-2.5523548126220703,3.1609487533569336,-2.7321252822875977,0.20179009437561035,-1.0502338409423828
The certificate was filed by the,The certificate was blocked by the,certificate,filed,blocked,2e62dc87f16f4621986bcb5cd530d5be,Legal Administrative Frame,The certificate was filed by the,The certificate was blocked by the,7,0.0003789592010434717,2.8791469958378002e-05,2.0030293464660645,0.6215193271636963,2.974390983581543,1.0710406303405762,5.544169902801514,-0.8914566040039062,2.0030293464660645,0.6215193271636963
The truck was designed by the,The truck was flooded by the,truck,designed,flooded,912f34400e1248dcaee24f46637ff895,Vehicles and Conveyances,The truck was designed by the,The truck was flooded by the,7,0.0003049029619432986,-0.00012715844786725938,1.665726661682129,-0.5870089530944824,1.6785974502563477,-2.284022808074951,4.316592693328857,-0.24463367462158203,1.665726661682129,-0.5870089530944824
The entry was reviewed by the,The entry was damaged by the,entry,reviewed,damaged,acac89844b214dd29d6cfb64a2398437,Information Resources,The entry was reviewed by the,The entry was damaged by the,7,0.0002699670731090009,0.0002265087387058884,1.5951564311981201,-0.5850648880004883,2.9068546295166016,-0.6720123291015625,5.3755269050598145,-0.6200294494628906,1.5951564311981201,-0.5850648880004883
The appeal was filed by the,The appeal was delayed by the,appeal,filed,delayed,ad4261f1f574467fb71fe5487eba57af,Legal Administrative Frame,The appeal was filed by the,The appeal was delayed by the,7,0.00048523288569413126,8.900915418053046e-05,2.667980432510376,1.1745226383209229,3.7376551628112793,1.5498242378234863,5.180100917816162,-1.080352783203125,2.667980432510376,1.1745226383209229
The harbor was secured by the,The harbor was buried by the,harbor,secured,buried,a97cc83c1d5d4fe3b677b64b176e5c9a,Physical Structures,The harbor was secured by the,The harbor was buried by the,7,-7.298291166080162e-06,-0.00012345786672085524,0.3625922203063965,-1.000962257385254,0.04596757888793945,-2.6769766807556152,1.0691008567810059,-1.3971920013427734,0.3625922203063965,-1.000962257385254
The application was reviewed by the,The application was blocked by the,application,reviewed,blocked,35f3d4e45e6948ebb8e0753d813a1801,Legal Administrative Frame,The application was reviewed by the,The application was blocked by the,7,3.8161302654771134e-05,1.4587297300749924e-05,1.2578191757202148,0.3848865032196045,2.244258403778076,0.5241141319274902,3.118128776550293,-1.1071252822875977,1.2578191757202148,0.3848865032196045
The submarine was loaded by the,The submarine was shaken by the,submarine,loaded,shaken,25bcbb56bd7749d48bb48527c0317d34,Vehicles and Conveyances,The submarine was loaded by the,The submarine was shaken by the,7,-0.0002133227972080931,-0.00017133001529145986,0.4620351791381836,-0.33922910690307617,-0.008876800537109375,-1.6886615753173828,2.2956528663635254,-3.60286808013916,0.4620351791381836,-0.33922910690307617
The truck was repaired by the,The truck was blocked by the,truck,repaired,blocked,d194ae4bcc434c5fbf63ae6ebce660ac,Vehicles and Conveyances,The truck was repaired by the,The truck was blocked by the,7,0.0008534042863175273,-0.0004663101863116026,1.1221637725830078,-0.9904313087463379,0.4012136459350586,-2.3827829360961914,5.610058307647705,-3.106903076171875,1.1221637725830078,-0.9904313087463379
The vine was studied by the,The vine was frozen by the,vine,studied,frozen,0db64644b29f4235a38a8431c918f16a,Biological Organisms,The vine was studied by the,The vine was frozen by the,7,0.0006097622681409121,-2.5229652237612754e-05,2.18652081489563,-0.7764396667480469,2.936833381652832,-1.5312438011169434,4.741279602050781,-0.4620370864868164,2.18652081489563,-0.7764396667480469
The motorcycle was driven by the,The motorcycle was crushed by the,motorcycle,driven,crushed,c159e4c2569a4eabb65adc635382bd8f,Vehicles and Conveyances,The motorcycle was driven by the,The motorcycle was crushed by the,7,0.0004517272755037993,-0.0014584690798074007,2.874133825302124,-1.1654715538024902,3.251744270324707,-3.067837715148926,6.2547407150268555,-0.552825927734375,2.874133825302124,-1.1654715538024902
The submarine was repaired by the,The submarine was blocked by the,submarine,repaired,blocked,b67c57a103124dd2a405836f9d137b4e,Vehicles and Conveyances,The submarine was repaired by the,The submarine was blocked by the,7,-0.0005766981630586088,-0.0003068715741392225,1.2426564693450928,-1.1286182403564453,1.172804832458496,-2.5051369667053223,4.745638370513916,-1.674386978149414,1.2426564693450928,-1.1286182403564453
The robe was displayed by the,The robe was stained by the,robe,displayed,stained,0e2e9601dd1f4cb9b637d4b7bd56b5fa,Textile Garment Frame,The robe was displayed by the,The robe was stained by the,7,-0.00022182374959811568,-3.177364123985171e-05,1.6732630729675293,0.13384342193603516,1.4986367225646973,-0.5152368545532227,3.199575901031494,-1.2054338455200195,1.6732630729675293,0.13384342193603516
The house was inspected by the,The house was battered by the,house,inspected,battered,52c4268976a642248241a8d5023921cf,Physical Structures,The house was inspected by the,The house was battered by the,7,0.00048517747200094163,-4.110849113203585e-05,1.9200098514556885,-1.3636009693145752,2.8326029777526855,-2.6619796752929688,4.567575931549072,-3.7148194313049316,1.9200098514556885,-1.3636009693145752
The valuation was allocated by the,The valuation was disrupted by the,valuation,allocated,disrupted,09ee1472702c4f4e81ac0bdcf1ccd6eb,Financial Economic Frame,The valuation was allocated by the,The valuation was disrupted by the,7,0.00017835023754741997,-2.510034028091468e-05,1.5413148403167725,0.15146446228027344,2.960447311401367,0.028829097747802734,2.6223182678222656,-0.7863912582397461,1.5413148403167725,0.15146446228027344
The pedestrian was transported by the,The pedestrian was blinded by the,pedestrian,transported,blinded,01aafd94626e406e89e9d5239a226e97,Humans as Physical Entities,The pedestrian was transported by the,The pedestrian was blinded by the,7,-0.0009172348072752357,-0.00022416717547457665,0.06041765213012695,-0.9867954254150391,-0.8495702743530273,-1.953453540802002,2.2026920318603516,-3.7113513946533203,0.06041765213012695,-0.9867954254150391
The soldier was arrested by the,The soldier was trapped by the,soldier,arrested,trapped,5640e25864ad42f09da2d13b34698131,Humans as Physical Entities,The soldier was arrested by the,The soldier was trapped by the,7,1.5751058526802808e-05,-0.00022216075740288943,1.3385920524597168,-0.9776444435119629,1.9789481163024902,-2.215656280517578,3.578251838684082,-0.6097354888916016,1.3385920524597168,-0.9776444435119629
The sheet was washed by the,The sheet was faded by the,sheet,washed,faded,ec27363eb2784b68b8f625511328823e,Textile Garment Frame,The sheet was washed by the,The sheet was faded by the,7,0.0002796816115733236,-0.00022865871142130345,1.3623199462890625,-1.492891550064087,1.5032415390014648,-2.4088521003723145,4.795433044433594,-1.8441534042358398,1.3623199462890625,-1.492891550064087
The appendix was validated by the,The appendix was damaged by the,appendix,validated,damaged,66652135a0c54d62bc2ff32dad1085fb,Academic Scientific Frame,The appendix was validated by the,The appendix was damaged by the,7,0.00010979073704220355,2.5346860638819635e-05,0.681955099105835,0.13846397399902344,1.440112590789795,0.04623889923095703,1.037351131439209,-2.480724334716797,0.681955099105835,0.13846397399902344
The worker was rescued by the,The worker was trapped by the,worker,rescued,trapped,9187c65d1b0b43a3b0f5670d458f6246,Humans as Physical Entities,The worker was rescued by the,The worker was trapped by the,7,5.6618770031491295e-05,-0.00022426065697800368,1.5383892059326172,-0.9452610015869141,1.0783491134643555,-2.309817314147949,5.343360900878906,-1.3577919006347656,1.5383892059326172,-0.9452610015869141
The farmer was interviewed by the,The farmer was frozen by the,farmer,interviewed,frozen,3344d65e203f46aa8d88a7c8118ff615,Humans as Physical Entities,The farmer was interviewed by the,The farmer was frozen by the,7,0.0005524953012354672,-1.8186185116064735e-05,2.433629274368286,-0.6813950538635254,3.040879726409912,-1.163099765777588,5.821848392486572,-2.7267532348632812,2.433629274368286,-0.6813950538635254
The stadium was secured by the,The stadium was shaken by the,stadium,secured,shaken,90a88c3f0bdd4764a60fe78c6d0ffb9c,Physical Structures,The stadium was secured by the,The stadium was shaken by the,7,3.848848427878693e-05,-0.0009952019900083542,0.814577579498291,-0.3113260269165039,0.9451398849487305,-1.8636927604675293,1.606597900390625,-2.7234020233154297,0.814577579498291,-0.3113260269165039
The pension was reviewed by the,The pension was inflated by the,pension,reviewed,inflated,b6ab009cec96434e9e58e5cb69495956,Financial Economic Frame,The pension was reviewed by the,The pension was inflated by the,7,0.00015798030653968453,3.8434809539467096e-05,2.2164580821990967,1.1626434326171875,3.5604820251464844,1.4923896789550781,4.010291576385498,-0.03369903564453125,2.2164580821990967,1.1626434326171875
The harbor was inspected by the,The harbor was buried by the,harbor,inspected,buried,600b6a3e51984418a2b70b2f5e1e780d,Physical Structures,The harbor was inspected by the,The harbor was buried by the,7,4.567580617731437e-05,-0.00012345786672085524,1.4525790214538574,-1.000962257385254,1.630140781402588,-2.6769766807556152,3.6402478218078613,-1.3971920013427734,1.4525790214538574,-1.000962257385254
The warehouse was inspected by the,The warehouse was battered by the,warehouse,inspected,battered,220b9247ac7048e5bba4cca174c8e011,Physical Structures,The warehouse was inspected by the,The warehouse was battered by the,7,3.225123509764671e-05,-4.2772597225848585e-05,0.9134933948516846,-1.1252777576446533,1.5225715637207031,-2.386807441711426,3.6574106216430664,-3.6909918785095215,0.9134933948516846,-1.1252777576446533
The draft was archived by the,The draft was corrupted by the,draft,archived,corrupted,d318fb5a29b4404c8b5b5bedf69b8c3e,Academic Scientific Frame,The draft was archived by the,The draft was corrupted by the,7,0.0007947498233988881,0.00013683203724212945,1.6484732627868652,0.3990213871002197,2.6752443313598633,0.6573281288146973,3.818631172180176,-0.0872030258178711,1.6484732627868652,0.3990213871002197
The dress was washed by the,The dress was faded by the,dress,washed,faded,4cb2f901cb574127b2f54f8117902b14,Textile Garment Frame,The dress was washed by the,The dress was faded by the,7,0.00014520039258059114,-0.00015603350766468793,1.4429497718811035,-1.7601852416992188,1.699070930480957,-2.68208646774292,5.628723621368408,-2.1481680870056152,1.4429497718811035,-1.7601852416992188
The roast was cooked by the,The roast was burned by the,roast,cooked,burned,f7e1c8296cc545a583cf7bfa6b2d06f0,Culinary Frame,The roast was cooked by the,The roast was burned by the,7,0.0007308362983167171,-8.820032235234976e-06,1.9682393074035645,0.5866341590881348,2.170635223388672,0.011201858520507812,4.957572937011719,-0.1375732421875,1.9682393074035645,0.5866341590881348
The soldier was questioned by the,The soldier was trapped by the,soldier,questioned,trapped,bf335687ddd844389310244309d42a2b,Humans as Physical Entities,The soldier was questioned by the,The soldier was trapped by the,7,0.0009755647042766213,-0.00022216075740288943,2.9613161087036133,-0.9776449203491211,4.604432582855225,-2.215656280517578,5.140502452850342,-0.6097354888916016,2.9613161087036133,-0.9776449203491211
The chapter was validated by the,The chapter was delayed by the,chapter,validated,delayed,56d7a0a5d8da44e9a7f9c471719c593c,Academic Scientific Frame,The chapter was validated by the,The chapter was delayed by the,7,0.00024317862698808312,0.00014414839097298682,1.2072980403900146,1.0134153366088867,2.4397950172424316,1.186295986175537,2.2539968490600586,-1.0565242767333984,1.2072980403900146,1.0134153366088867
The article was archived by the,The article was delayed by the,article,archived,delayed,475ea162270449bead93954aca02fc35,Academic Scientific Frame,The article was archived by the,The article was delayed by the,7,0.0007093643653206527,6.049760850146413e-05,1.4516570568084717,0.7318787574768066,2.6843576431274414,0.8158621788024902,3.9381508827209473,-0.3554706573486328,1.4516570568084717,0.7318787574768066
The filing was authorized by the,The filing was damaged by the,filing,authorized,damaged,8c9f8299dce24fdd8ee11217601e3d0d,Legal Administrative Frame,The filing was authorized by the,The filing was damaged by the,7,0.0001336505520157516,-9.845566091826186e-05,1.5855214595794678,-0.45781707763671875,2.956188678741455,-0.7571096420288086,2.917726516723633,-0.5354700088500977,1.5855214595794678,-0.45781707763671875
The library was maintained by the,The library was battered by the,library,maintained,battered,9946a78ab69143139377cc35105fe1f7,Physical Structures,The library was maintained by the,The library was battered by the,7,3.1143408705247566e-05,-7.296376134036109e-05,1.3835556507110596,-0.7671945095062256,1.9304065704345703,-1.887892723083496,5.236855506896973,-2.516890525817871,1.3835556507110596,-0.7671945095062256
The truck was designed by the,The truck was buried by the,truck,designed,buried,936e134d293f4936a28ee6527ce47591,Vehicles and Conveyances,The truck was designed by the,The truck was buried by the,7,0.0003049029619432986,-0.0003007222549058497,1.665727138519287,-1.2971487045288086,1.6785974502563477,-3.4332022666931152,4.316592693328857,-0.8845291137695312,1.665727138519287,-1.2971487045288086
The filing was processed by the,The filing was soaked by the,filing,processed,soaked,490a141a86034212af43a304ced50fad,Legal Administrative Frame,The filing was processed by the,The filing was soaked by the,7,7.709654892096296e-05,-6.229527934920043e-05,0.8506908416748047,-0.2823934555053711,1.961268424987793,-0.916471004486084,3.9658312797546387,-0.19411659240722656,0.8506908416748047,-0.2823934555053711
The spreadsheet was reviewed by the,The spreadsheet was corrupted by the,spreadsheet,reviewed,corrupted,e9c49a520e8a4e4aae990c89feb5f87d,Information Resources,The spreadsheet was reviewed by the,The spreadsheet was corrupted by the,7,0.0005279577453620732,0.0003058321017306298,2.035083770751953,0.1529703140258789,3.862678050994873,0.576958179473877,6.1524434089660645,-0.9258222579956055,2.035083770751953,0.1529703140258789
The flower was trimmed by the,The flower was flattened by the,flower,trimmed,flattened,e3981b4717b44a4fab7bba44e7bc24a1,Biological Organisms,The flower was trimmed by the,The flower was flattened by the,7,0.00010503864905331284,-0.00011604466271819547,2.153125762939453,-0.738032341003418,2.7875499725341797,-2.0906267166137695,4.971203804016113,-0.2964048385620117,2.153125762939453,-0.738032341003418
The vine was inspected by the,The vine was choked by the,vine,inspected,choked,ca5a91b6bbf64c2285a94dbfaeae2a70,Biological Organisms,The vine was inspected by the,The vine was choked by the,7,0.0004177972732577473,-1.2388911272864789e-05,1.638709545135498,-0.5278520584106445,2.3445286750793457,-1.0687031745910645,4.481748104095459,-3.424074172973633,1.638709545135498,-0.5278520584106445
The banner was packed by the,The banner was faded by the,banner,packed,faded,99a56960adec4a4caf2d5b8f4c85ae84,Textile Garment Frame,The banner was packed by the,The banner was faded by the,7,7.751055818516761e-05,-0.00018716976046562195,1.3369693756103516,-1.5911152362823486,1.008288860321045,-2.461434841156006,4.411835670471191,-1.6637868881225586,1.3369693756103516,-1.5911152362823486
The image was downloaded by the,The image was damaged by the,image,downloaded,damaged,f8e825fb3a2b420884766b4cf59e9e87,Information Resources,The image was downloaded by the,The image was damaged by the,7,0.0021036756224930286,7.417185406666249e-05,1.4785122871398926,-0.8678746223449707,2.2310996055603027,-1.1010146141052246,5.368668556213379,-0.3082895278930664,1.4785122871398926,-0.8678746223449707
The helicopter was designed by the,The helicopter was crushed by the,helicopter,designed,crushed,808cab0ab3954d1cb05af61c18023092,Vehicles and Conveyances,The helicopter was designed by the,The helicopter was crushed by the,7,0.00022381384042091668,-0.0004106700071133673,1.8089041709899902,-1.3631782531738281,1.975656509399414,-3.1965909004211426,4.4455342292785645,-1.5238409042358398,1.8089041709899902,-1.3631782531738281
The chili was seasoned by the,The chili was contaminated by the,chili,seasoned,contaminated,499b10c8dee7486f884f205246d71551,Culinary Frame,The chili was seasoned by the,The chili was contaminated by the,7,0.001447817194275558,-3.712999023264274e-05,2.052380323410034,0.38155508041381836,2.5607223510742188,-0.13385772705078125,1.689000129699707,-2.0453014373779297,2.052380323410034,0.38155508041381836
The article was reviewed by the,The article was obscured by the,article,reviewed,obscured,cb8a56254d5e453b87392d06b96a84e8,Academic Scientific Frame,The article was reviewed by the,The article was obscured by the,7,0.00011789741256507114,-5.70140837226063e-05,1.477262258529663,-0.9253029823303223,2.903219699859619,-1.201993465423584,5.0655598640441895,-2.026392936706543,1.477262258529663,-0.9253029823303223
The appendix was revised by the,The appendix was damaged by the,appendix,revised,damaged,814e967b34b64048b01323ec69f4d043,Academic Scientific Frame,The appendix was revised by the,The appendix was damaged by the,7,0.0004155525821261108,2.5346860638819635e-05,1.9288625717163086,0.13846397399902344,3.36519718170166,0.04623889923095703,5.298614025115967,-2.480724334716797,1.9288625717163086,0.13846397399902344
The income was managed by the,The income was constrained by the,income,managed,constrained,6fc57c5dddc7442ead4525e1569364d3,Financial Economic Frame,The income was managed by the,The income was constrained by the,7,0.00018035172251984477,-1.7051539543899707e-05,1.9634623527526855,-0.27850842475891113,2.3665218353271484,-0.4041757583618164,3.7366719245910645,-3.705110549926758,1.9634623527526855,-0.27850842475891113
The stuffing was prepared by the,The stuffing was contaminated by the,stuffing,prepared,contaminated,61f71922d1904f47b60a39501cf09332,Culinary Frame,The stuffing was prepared by the,The stuffing was contaminated by the,7,0.0009367173770442605,-3.3677060855552554e-06,2.448436737060547,-0.07913780212402344,2.7820568084716797,-0.25414276123046875,2.9986886978149414,-3.2774620056152344,2.448436737060547,-0.07913780212402344
The summary was archived by the,The summary was obscured by the,summary,archived,obscured,006574593f4f45e2add50822c67ada25,Academic Scientific Frame,The summary was archived by the,The summary was obscured by the,7,0.0010654862271621823,-7.765996997477487e-06,1.5726253986358643,-0.6851050853729248,2.9017672538757324,-0.7163591384887695,4.053829669952393,-1.4732284545898438,1.5726253986358643,-0.6851050853729248
